original_smiles,standardized_smiles,status,reason,changed,fragment_changed,charge_changed,tautomer_changed
CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,ok,,False,False,False,False
C=CCON/C(CCC)=C1/C(=O)CC(C)(C)C(C(=O)OC)C1=O,C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,ok,,True,False,False,True
Cc1ccccc1C(O)=Nc1cccc(OC(C)C)c1,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,ok,,True,False,False,True
CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,ok,,False,False,False,False
CCOP(=O)(O)C(=N)O,CCOP(=O)(O)C(N)=O,ok,,True,False,False,True
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,ok,,False,False,False,False
CN=C(O)Oc1cccc2ccccc12,CNC(=O)Oc1cccc2ccccc12,ok,,True,False,False,True
CCSCCSP(=S)(OC)OC,CCSCCSP(=S)(OC)OC,ok,,False,False,False,False
CC(=O)O,CC(=O)O,ok,,False,False,False,False
COC(C)(C)CCCC(C)C/C=C/C(C)=C/C(=O)OC(C)C,COC(C)(C)CCCC(C)C=CC=C(C)CC(=O)OC(C)C,ok,,True,False,False,True
OC(=Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,ok,,True,False,False,True
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,ok,,False,False,False,False
CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,ok,,False,False,False,False
C[N+](C)(C)CCO,C[N+](C)(C)CCO,ok,,False,False,False,False
CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1,CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1,ok,,False,False,False,False
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,ok,,False,False,False,False
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,ok,,False,False,False,False
Cc1cc(Cl)ccc1OC(C)C(=O)O,Cc1cc(Cl)ccc1OC(C)C(=O)O,ok,,False,False,False,False
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,ok,,False,False,False,False
C1=CC2C3C=CC(C3)C2C1,C1=CC2C3C=CC(C3)C2C1,ok,,False,False,False,False
CCOC(O)=NCCOc1ccc(Oc2ccccc2)cc1,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,ok,,True,False,False,True
O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,ok,,False,False,False,False
CC1(C)CON(Cc2ccccc2Cl)C1=O,CC1(C)CON(Cc2ccccc2Cl)C1=O,ok,,False,False,False,False
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,ok,,False,False,False,False
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,ok,,False,False,False,False
CCOP(=O)(SC(C)CC)N1CCSC1=O,CCOP(=O)(SC(C)CC)N1CCSC1=O,ok,,False,False,False,False
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,ok,,False,False,False,False
Cc1cccc(O)c1,Cc1cccc(O)c1,ok,,False,False,False,False
O=[PH](O)c1ccccc1,O=[PH](O)c1ccccc1,ok,,False,False,False,False
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,ok,,False,False,False,False
COP(=S)(OC)Oc1ccc(SC)c(C)c1,COP(=S)(OC)Oc1ccc(SC)c(C)c1,ok,,False,False,False,False
CC(C)(O)C(Cl)(Cl)Cl,CC(C)(O)C(Cl)(Cl)Cl,ok,,False,False,False,False
N=C(N)S,NC(N)=S,ok,,True,False,False,True
FC(F)(Cl)Cl,FC(F)(Cl)Cl,ok,,False,False,False,False
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,ok,,False,False,False,False
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,ok,,False,False,False,False
C=CC(=C)C,C=CC(=C)C,ok,,False,False,False,False
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,ok,,False,False,False,False
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,ok,,False,False,False,False
Nc1ccc(S(=O)(=O)O)c2ccccc12,Nc1ccc(S(=O)(=O)O)c2ccccc12,ok,,False,False,False,False
O=C(O)Cc1cccc2ccccc12,O=C(O)Cc1cccc2ccccc12,ok,,False,False,False,False
CCN(CC)c1ccccc1,CCN(CC)c1ccccc1,ok,,False,False,False,False
Oc1ccccc1Cl,Oc1ccccc1Cl,ok,,False,False,False,False
Cc1cc(Cl)ccc1N,Cc1cc(Cl)ccc1N,ok,,False,False,False,False
Nc1cc(Cl)ccc1Cl,Nc1cc(Cl)ccc1Cl,ok,,False,False,False,False
SC1=NCCN1,S=C1NCCN1,ok,,True,False,False,True
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,ok,,False,False,False,False
CCC(C)c1ccc(O)cc1,CCC(C)c1ccc(O)cc1,ok,,False,False,False,False
O=[N+]([O-])c1ccc(Cl)cc1,O=[N+]([O-])c1ccc(Cl)cc1,ok,,False,False,False,False
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,ok,,False,False,False,False
Oc1ccc(Br)cc1,Oc1ccc(Br)cc1,ok,,False,False,False,False
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,ok,,False,False,False,False
COc1ccc(C)cc1N,COc1ccc(C)cc1N,ok,,False,False,False,False
c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,ok,,False,False,False,False
c1ccc(Nc2ccc3ccccc3c2)cc1,c1ccc(Nc2ccc3ccccc3c2)cc1,ok,,False,False,False,False
CCOc1ccc(N)cc1,CCOc1ccc(N)cc1,ok,,False,False,False,False
CON(C)C(O)=Nc1ccc(Cl)c(Cl)c1,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,ok,,True,False,False,True
Cc1cc(C)c(O)c(C)c1,Cc1cc(C)c(O)c(C)c1,ok,,False,False,False,False
Cc1cc2ccccc2cc1C,Cc1cc2ccccc2cc1C,ok,,False,False,False,False
O=C(O)C1CCCCC1C(=O)O,O=C(O)C1CCCCC1C(=O)O,ok,,False,False,False,False
Cc1ccc2cc3ccccc3cc2c1,Cc1ccc2cc3ccccc3cc2c1,ok,,False,False,False,False
N#Cc1ccc(C#N)cc1,N#Cc1ccc(C#N)cc1,ok,,False,False,False,False
CC1C=CCC(C)(C)C1,CC1C=CCC(C)(C)C1,ok,,False,False,False,False
Cc1cc(Cl)ccc1O,Cc1cc(Cl)ccc1O,ok,,False,False,False,False
Clc1cccc(-c2cccc(Cl)c2)c1,Clc1cccc(-c2cccc(Cl)c2)c1,ok,,False,False,False,False
Oc1c(Cl)cc(Cl)c2ccccc12,Oc1c(Cl)cc(Cl)c2ccccc12,ok,,False,False,False,False
CC(C)COc1ccc2ccccc2c1,CC(C)COc1ccc2ccccc2c1,ok,,False,False,False,False
BrCCCCCCCCCCBr,BrCCCCCCCCCCBr,ok,,False,False,False,False
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,ok,,False,False,False,False
Cc1cc(/N=N/c2c(O)ccc3ccccc23)c(S(=O)(=O)O)cc1Cl,Cc1cc(N=Nc2c(O)ccc3ccccc23)c(S(=O)(=O)O)cc1Cl,ok,,True,False,False,True
O=S(=O)(O)c1cc(Cl)cc(/N=N/c2ccc3c(O)cccc3c2O)c1O,O=S(=O)(O)c1cc(Cl)cc(N=Nc2ccc3c(O)cccc3c2O)c1O,ok,,True,False,False,True
Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,ok,,False,False,False,False
COc1c(Cl)ccc(Cl)c1Cl,COc1c(Cl)ccc(Cl)c1Cl,ok,,False,False,False,False
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,ok,,False,False,False,False
COC(C)(C)C,COC(C)(C)C,ok,,False,False,False,False
Clc1nc(Cl)[nH]c(=Nc2ccccc2Cl)n1,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,ok,,True,False,False,True
CN(C)P(=O)(F)N(C)C,CN(C)P(=O)(F)N(C)C,ok,,False,False,False,False
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,ok,,False,False,False,False
CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,ok,,False,False,False,False
N#Cc1c(Cl)cccc1Cl,N#Cc1c(Cl)cccc1Cl,ok,,False,False,False,False
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,ok,,False,False,False,False
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,ok,,False,False,False,False
CCOP(=S)(OCC)SCSCC,CCOP(=S)(OCC)SCSCC,ok,,False,False,False,False
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,ok,,False,False,False,False
CC1=C(C)S(=O)(=O)CCS1(=O)=O,CC1=C(C)S(=O)(=O)CCS1(=O)=O,ok,,False,False,False,False
O=C(O)CCCOc1ccc(Cl)cc1Cl,O=C(O)CCCOc1ccc(Cl)cc1Cl,ok,,False,False,False,False
CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,ok,,False,False,False,False
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,ok,,False,False,False,False
O=C(O)c1ccccc1,O=C(O)c1ccccc1,ok,,False,False,False,False
c1ccc2nc3ccccc3cc2c1,c1ccc2nc3ccccc3cc2c1,ok,,False,False,False,False
O=C(O)c1c(Cl)ccc(Cl)c1Cl,O=C(O)c1c(Cl)ccc(Cl)c1Cl,ok,,False,False,False,False
FC(Cl)(Cl)C(F)(Cl)Cl,FC(Cl)(Cl)C(F)(Cl)Cl,ok,,False,False,False,False
FC(F)(Cl)C(F)(Cl)Cl,FC(F)(Cl)C(F)(Cl)Cl,ok,,False,False,False,False
ClCC(Cl)Cl,ClCC(Cl)Cl,ok,,False,False,False,False
Oc1c(Cl)cccc1Cl,Oc1c(Cl)cccc1Cl,ok,,False,False,False,False
Cc1ccccc1[N+](=O)[O-],Cc1ccccc1[N+](=O)[O-],ok,,False,False,False,False
N#Cc1ccccc1C#N,N#Cc1ccccc1C#N,ok,,False,False,False,False
ClCC(Br)CBr,ClCC(Br)CBr,ok,,False,False,False,False
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,ok,,False,False,False,False
Cc1cccc([N+](=O)[O-])c1,Cc1cccc([N+](=O)[O-])c1,ok,,False,False,False,False
Oc1ccccc1,Oc1ccccc1,ok,,False,False,False,False
Cc1ccc(O)c([N+](=O)[O-])c1,Cc1ccc(O)c([N+](=O)[O-])c1,ok,,False,False,False,False
Oc1ccc(Cl)cc1Cl,Oc1ccc(Cl)cc1Cl,ok,,False,False,False,False
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],ok,,False,False,False,False
CN(C)c1ccccc1,CN(C)c1ccccc1,ok,,False,False,False,False
Nc1cccc2ccccc12,Nc1cccc2ccccc12,ok,,False,False,False,False
c1ccc2c(c1)ccc1c3ccccc3ccc21,c1ccc2c(c1)ccc1c3ccccc3ccc21,ok,,False,False,False,False
CCOP(=S)(OCC)SCCS(=O)(=O)CC,CCOP(=S)(OCC)SCCS(=O)(=O)CC,ok,,False,False,False,False
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,ok,,False,False,False,False
Oc1cccc(Br)c1,Oc1cccc(Br)c1,ok,,False,False,False,False
Nc1ccc(Cl)c(Cl)c1Cl,Nc1ccc(Cl)c(Cl)c1Cl,ok,,False,False,False,False
Nc1c(Cl)cc(Cl)cc1Cl,Nc1c(Cl)cc(Cl)cc1Cl,ok,,False,False,False,False
COc1nn(CSP(=S)(OC)OC)c(=O)s1,COc1nn(CSP(=S)(OC)OC)c(=O)s1,ok,,False,False,False,False
CCCCCCCCN(CCCCCCCC)CCCCCCCC,CCCCCCCCN(CCCCCCCC)CCCCCCCC,ok,,False,False,False,False
CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,CCNc1nc(Cl)nc(NC(C)C)n1,ok,,True,False,False,True
Cc1ccc(O)cc1[N+](=O)[O-],Cc1ccc(O)cc1[N+](=O)[O-],ok,,False,False,False,False
CCc1cc2ccccc2c2ccccc12,CCc1cc2ccccc2c2ccccc12,ok,,False,False,False,False
COc1cc(Cl)c(Cl)cc1Cl,COc1cc(Cl)c(Cl)cc1Cl,ok,,False,False,False,False
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,ok,,False,False,False,False
CC12CCC(/C(=C\c3ccccc3)C1=O)C2(C)C,CC12CCC(/C(=C\c3ccccc3)C1=O)C2(C)C,ok,,False,False,False,False
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,ok,,False,False,False,False
COc1ccc(Cl)c(Cl)c1Cl,COc1ccc(Cl)c(Cl)c1Cl,ok,,False,False,False,False
O=c1c2c(nc(O)n1C1CCCCC1)CCC2,O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,ok,,True,False,False,True
C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,C#CCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,ok,,True,False,False,True
CC1OC(C)OC(C)OC(C)O1,CC1OC(C)OC(C)OC(C)O1,ok,,False,False,False,False
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,ok,,False,False,False,False
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,ok,,False,False,False,False
COc1c(Cl)ccc(Cl)c1C(=O)O,COc1c(Cl)ccc(Cl)c1C(=O)O,ok,,False,False,False,False
CCSC(=O)N(CC(C)C)CC(C)C,CCSC(=O)N(CC(C)C)CC(C)C,ok,,False,False,False,False
Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,ok,,False,False,False,False
CN=C(O)Oc1cccc2c1OC(C)(C)O2,CNC(=O)Oc1cccc2c1OC(C)(C)O2,ok,,True,False,False,True
OC(=NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl,ok,,True,False,False,True
CN=C(O)N(C)c1nnc(C(F)(F)F)s1,CNC(=O)N(C)c1nnc(C(F)(F)F)s1,ok,,True,False,False,True
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,ok,,False,False,False,False
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,ok,,False,False,False,False
CN=C(O)N(C)c1nnc(C(C)(C)C)s1,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,ok,,True,False,False,True
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,ok,,False,False,False,False
O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],ok,,False,False,False,False
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,ok,,False,False,False,False
N=c1[nH]c(=N)[nH]c(=NC2CC2)[nH]1,Nc1nc(N)nc(NC2CC2)n1,ok,,True,False,False,True
CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,ok,,False,False,False,False
CC(C)N1C(=O)N(c2ccccc2)CS/C1=N\C(C)(C)C,CC(C)N1C(=O)N(c2ccccc2)CS/C1=N\C(C)(C)C,ok,,False,False,False,False
CSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,CSc1nc(NC(C)C)nc(NC(C)C)n1,ok,,True,False,False,True
CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,ok,,False,False,False,False
CN(C)C(=O)C(c1ccccc1)c1ccccc1,CN(C)C(=O)C(c1ccccc1)c1ccccc1,ok,,False,False,False,False
